day_of_week,dow_name,bin_of_day,bin_of_day_str,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
3,Thu,2,02:00,39.000000,0.435897,0.000000,2.000000,0.640513,0.102564,0.410256,1.469411,1.201612,0.404805,0.000000,0.000000,1.000000,2.000000,2.000000
3,Thu,3,03:00,39.000000,0.179487,0.000000,2.000000,0.451419,0.072285,0.203779,2.515046,2.594689,6.607751,0.000000,0.000000,0.000000,1.000000,1.620000
3,Thu,4,04:00,39.000000,0.153846,0.000000,1.000000,0.365518,0.058530,0.133603,2.375865,1.996428,2.090363,0.000000,0.000000,0.000000,1.000000,1.000000
3,Thu,5,05:00,39.000000,0.076923,0.000000,1.000000,0.269953,0.043227,0.072874,3.509386,3.303881,9.395395,0.000000,0.000000,0.000000,1.000000,1.000000
3,Thu,6,06:00,39.000000,0.153846,0.000000,1.000000,0.365518,0.058530,0.133603,2.375865,1.996428,2.090363,0.000000,0.000000,0.000000,1.000000,1.000000
3,Thu,7,07:00,39.000000,15.384615,0.000000,20.000000,3.329417,0.533133,11.085020,0.216412,-2.565330,11.363444,14.000000,16.000000,17.000000,19.100000,20.000000
3,Thu,8,08:00,39.000000,19.564103,1.000000,27.000000,4.733947,0.758038,22.410256,0.241971,-1.706343,5.213106,17.500000,20.000000,23.000000,25.100000,26.620000
3,Thu,9,09:00,39.000000,24.307692,1.000000,37.000000,6.173602,0.988567,38.113360,0.253977,-1.295103,4.237452,21.000000,25.000000,28.500000,31.200000,35.480000
3,Thu,10,10:00,39.000000,28.538462,0.000000,39.000000,6.843538,1.095843,46.834008,0.239801,-1.709243,6.798336,25.000000,28.000000,33.000000,37.100000,38.620000
3,Thu,11,11:00,39.000000,29.487179,0.000000,41.000000,7.044489,1.128021,49.624831,0.238900,-1.844787,7.173360,27.000000,30.000000,33.000000,39.100000,40.620000
3,Thu,12,12:00,39.000000,31.384615,0.000000,47.000000,7.191425,1.151550,51.716599,0.229139,-1.972456,9.086358,29.500000,31.000000,35.000000,39.200000,44.720000
3,Thu,13,13:00,39.000000,29.000000,3.000000,40.000000,7.200146,1.152946,51.842105,0.248281,-1.410727,3.283186,26.500000,30.000000,33.500000,36.400000,40.000000
3,Thu,14,14:00,39.000000,25.256410,0.000000,34.000000,6.098826,0.976594,37.195682,0.241476,-1.863962,6.756089,22.000000,26.000000,28.000000,34.000000,34.000000
3,Thu,15,15:00,39.000000,21.974359,1.000000,31.000000,5.765082,0.923152,33.236167,0.262355,-1.122194,3.231169,19.000000,22.000000,25.500000,30.100000,31.000000
