category,datetime,category,datetime,arrivals,departures,occupancy,day_of_week,bin_of_day,bin_of_week
IVT,1996-01-15 09:00:00,IVT,1996-01-15 09:00:00,24.0,14.0,19.99999999999999,0,9,9
IVT,1996-01-15 10:00:00,IVT,1996-01-15 10:00:00,21.0,20.0,20.983333333333334,0,10,10
IVT,1996-01-15 11:00:00,IVT,1996-01-15 11:00:00,19.0,17.0,25.2,0,11,11
IVT,1996-01-15 12:00:00,IVT,1996-01-15 12:00:00,17.0,19.0,29.516666666666662,0,12,12
IVT,1996-01-15 13:00:00,IVT,1996-01-15 13:00:00,15.0,15.0,21.150000000000002,0,13,13
IVT,1996-01-15 14:00:00,IVT,1996-01-15 14:00:00,18.0,17.0,26.266666666666666,0,14,14
IVT,1996-01-15 15:00:00,IVT,1996-01-15 15:00:00,13.0,17.0,21.08333333333333,0,15,15
IVT,1996-01-15 16:00:00,IVT,1996-01-15 16:00:00,13.0,17.0,17.666666666666668,0,16,16
IVT,1996-01-15 17:00:00,IVT,1996-01-15 17:00:00,7.0,15.0,11.499999999999996,0,17,17
IVT,1996-01-15 18:00:00,IVT,1996-01-15 18:00:00,7.0,9.0,7.7666666666666675,0,18,18
IVT,1996-01-15 19:00:00,IVT,1996-01-15 19:00:00,2.0,5.0,3.8166666666666673,0,19,19
IVT,1996-01-15 20:00:00,IVT,1996-01-15 20:00:00,2.0,3.0,2.1999999999999997,0,20,20
IVT,1996-01-15 21:00:00,IVT,1996-01-15 21:00:00,1.0,2.0,1.1333333333333333,0,21,21
IVT,1996-01-15 22:00:00,IVT,1996-01-15 22:00:00,0.0,1.0,0.3333333333333333,0,22,22
IVT,1996-01-15 23:00:00,IVT,1996-01-15 23:00:00,1.0,0.0,0.6666666666666666,0,23,23
IVT,1996-01-16 00:00:00,IVT,1996-01-16 00:00:00,0.0,1.0,0.25,1,0,24
IVT,1996-01-16 01:00:00,IVT,1996-01-16 01:00:00,0.0,0.0,0.0,1,1,25
IVT,1996-01-16 02:00:00,IVT,1996-01-16 02:00:00,0.0,0.0,0.0,1,2,26
IVT,1996-01-16 03:00:00,IVT,1996-01-16 03:00:00,0.0,0.0,0.0,1,3,27
IVT,1996-01-16 04:00:00,IVT,1996-01-16 04:00:00,1.0,1.0,0.5833333333333334,1,4,28
IVT,1996-01-16 05:00:00,IVT,1996-01-16 05:00:00,0.0,0.0,0.0,1,5,29
IVT,1996-01-16 06:00:00,IVT,1996-01-16 06:00:00,1.0,0.0,0.7166666666666667,1,6,30
IVT,1996-01-16 07:00:00,IVT,1996-01-16 07:00:00,7.0,1.0,4.416666666666667,1,7,31
IVT,1996-01-16 08:00:00,IVT,1996-01-16 08:00:00,9.0,8.0,7.549999999999999,1,8,32
IVT,1996-01-16 09:00:00,IVT,1996-01-16 09:00:00,17.0,14.0,10.216666666666665,1,9,33
IVT,1996-01-16 10:00:00,IVT,1996-01-16 10:00:00,22.0,18.0,16.266666666666666,1,10,34
IVT,1996-01-16 11:00:00,IVT,1996-01-16 11:00:00,28.0,16.0,21.050000000000004,1,11,35
IVT,1996-01-16 12:00:00,IVT,1996-01-16 12:00:00,18.0,21.0,27.116666666666664,1,12,36
IVT,1996-01-16 13:00:00,IVT,1996-01-16 13:00:00,25.0,22.0,25.6,1,13,37
IVT,1996-01-16 14:00:00,IVT,1996-01-16 14:00:00,15.0,22.0,22.399999999999995,1,14,38
IVT,1996-01-16 15:00:00,IVT,1996-01-16 15:00:00,11.0,14.0,17.55,1,15,39
IVT,1996-01-16 16:00:00,IVT,1996-01-16 16:00:00,10.0,17.0,13.8,1,16,40
IVT,1996-01-16 17:00:00,IVT,1996-01-16 17:00:00,6.0,8.0,9.616666666666665,1,17,41
IVT,1996-01-16 18:00:00,IVT,1996-01-16 18:00:00,6.0,7.0,9.016666666666666,1,18,42
IVT,1996-01-16 19:00:00,IVT,1996-01-16 19:00:00,4.0,6.0,4.983333333333333,1,19,43
IVT,1996-01-16 20:00:00,IVT,1996-01-16 20:00:00,2.0,5.0,3.8166666666666664,1,20,44
IVT,1996-01-16 21:00:00,IVT,1996-01-16 21:00:00,0.0,2.0,1.0,1,21,45
IVT,1996-01-16 22:00:00,IVT,1996-01-16 22:00:00,1.0,0.0,0.4666666666666667,1,22,46
IVT,1996-01-16 23:00:00,IVT,1996-01-16 23:00:00,0.0,1.0,0.4166666666666667,1,23,47
IVT,1996-01-17 00:00:00,IVT,1996-01-17 00:00:00,0.0,0.0,0.0,2,0,48
IVT,1996-01-17 01:00:00,IVT,1996-01-17 01:00:00,1.0,0.0,0.43333333333333335,2,1,49
IVT,1996-01-17 02:00:00,IVT,1996-01-17 02:00:00,0.0,1.0,0.3333333333333333,2,2,50
IVT,1996-01-17 03:00:00,IVT,1996-01-17 03:00:00,0.0,0.0,0.0,2,3,51
IVT,1996-01-17 04:00:00,IVT,1996-01-17 04:00:00,0.0,0.0,0.0,2,4,52
IVT,1996-01-17 05:00:00,IVT,1996-01-17 05:00:00,0.0,0.0,0.0,2,5,53
IVT,1996-01-17 06:00:00,IVT,1996-01-17 06:00:00,7.0,0.0,3.233333333333334,2,6,54
IVT,1996-01-17 07:00:00,IVT,1996-01-17 07:00:00,6.0,7.0,7.699999999999999,2,7,55
IVT,1996-01-17 08:00:00,IVT,1996-01-17 08:00:00,13.0,8.0,9.283333333333335,2,8,56
IVT,1996-01-17 09:00:00,IVT,1996-01-17 09:00:00,23.0,14.0,16.6,2,9,57
IVT,1996-01-17 10:00:00,IVT,1996-01-17 10:00:00,15.0,12.0,24.283333333333328,2,10,58
IVT,1996-01-17 11:00:00,IVT,1996-01-17 11:00:00,14.0,18.0,19.583333333333332,2,11,59
IVT,1996-01-17 12:00:00,IVT,1996-01-17 12:00:00,18.0,17.0,23.883333333333336,2,12,60
IVT,1996-01-17 13:00:00,IVT,1996-01-17 13:00:00,18.0,19.0,19.083333333333336,2,13,61
IVT,1996-01-17 14:00:00,IVT,1996-01-17 14:00:00,11.0,17.0,13.3,2,14,62
IVT,1996-01-17 15:00:00,IVT,1996-01-17 15:00:00,9.0,7.0,12.483333333333333,2,15,63
IVT,1996-01-17 16:00:00,IVT,1996-01-17 16:00:00,8.0,14.0,10.899999999999999,2,16,64
IVT,1996-01-17 17:00:00,IVT,1996-01-17 17:00:00,5.0,8.0,7.283333333333333,2,17,65
IVT,1996-01-17 18:00:00,IVT,1996-01-17 18:00:00,4.0,7.0,4.700000000000001,2,18,66
IVT,1996-01-17 19:00:00,IVT,1996-01-17 19:00:00,0.0,3.0,1.3333333333333335,2,19,67
IVT,1996-01-17 20:00:00,IVT,1996-01-17 20:00:00,0.0,0.0,0.0,2,20,68
IVT,1996-01-17 21:00:00,IVT,1996-01-17 21:00:00,0.0,0.0,0.0,2,21,69
IVT,1996-01-17 22:00:00,IVT,1996-01-17 22:00:00,2.0,1.0,1.3333333333333335,2,22,70
IVT,1996-01-17 23:00:00,IVT,1996-01-17 23:00:00,0.0,1.0,0.8333333333333334,2,23,71
IVT,1996-01-18 00:00:00,IVT,1996-01-18 00:00:00,0.0,0.0,0.0,3,0,72
IVT,1996-01-18 01:00:00,IVT,1996-01-18 01:00:00,0.0,0.0,0.0,3,1,73
IVT,1996-01-18 02:00:00,IVT,1996-01-18 02:00:00,0.0,0.0,0.0,3,2,74
IVT,1996-01-18 03:00:00,IVT,1996-01-18 03:00:00,0.0,0.0,0.0,3,3,75
IVT,1996-01-18 04:00:00,IVT,1996-01-18 04:00:00,0.0,0.0,0.0,3,4,76
IVT,1996-01-18 05:00:00,IVT,1996-01-18 05:00:00,2.0,0.0,0.26666666666666666,3,5,77
IVT,1996-01-18 06:00:00,IVT,1996-01-18 06:00:00,4.0,0.0,2.8666666666666667,3,6,78
IVT,1996-01-18 07:00:00,IVT,1996-01-18 07:00:00,7.0,7.0,8.45,3,7,79
IVT,1996-01-18 08:00:00,IVT,1996-01-18 08:00:00,11.0,7.0,8.683333333333334,3,8,80
IVT,1996-01-18 09:00:00,IVT,1996-01-18 09:00:00,22.0,14.0,14.883333333333336,3,9,81
IVT,1996-01-18 10:00:00,IVT,1996-01-18 10:00:00,25.0,18.0,22.933333333333334,3,10,82
IVT,1996-01-18 11:00:00,IVT,1996-01-18 11:00:00,23.0,19.0,29.083333333333336,3,11,83
IVT,1996-01-18 12:00:00,IVT,1996-01-18 12:00:00,23.0,23.0,28.53333333333334,3,12,84
IVT,1996-01-18 13:00:00,IVT,1996-01-18 13:00:00,17.0,23.0,25.5,3,13,85
IVT,1996-01-18 14:00:00,IVT,1996-01-18 14:00:00,18.0,21.0,21.899999999999995,3,14,86
IVT,1996-01-18 15:00:00,IVT,1996-01-18 15:00:00,14.0,18.0,18.0,3,15,87
IVT,1996-01-18 16:00:00,IVT,1996-01-18 16:00:00,8.0,12.0,13.366666666666667,3,16,88
IVT,1996-01-18 17:00:00,IVT,1996-01-18 17:00:00,6.0,12.0,7.266666666666667,3,17,89
IVT,1996-01-18 18:00:00,IVT,1996-01-18 18:00:00,3.0,7.0,4.783333333333333,3,18,90
IVT,1996-01-18 19:00:00,IVT,1996-01-18 19:00:00,3.0,3.0,1.75,3,19,91
IVT,1996-01-18 20:00:00,IVT,1996-01-18 20:00:00,1.0,1.0,1.8833333333333333,3,20,92
IVT,1996-01-18 21:00:00,IVT,1996-01-18 21:00:00,0.0,2.0,1.0,3,21,93
IVT,1996-01-18 22:00:00,IVT,1996-01-18 22:00:00,0.0,0.0,0.0,3,22,94
IVT,1996-01-18 23:00:00,IVT,1996-01-18 23:00:00,0.0,0.0,0.0,3,23,95
IVT,1996-01-19 00:00:00,IVT,1996-01-19 00:00:00,0.0,0.0,0.0,4,0,96
IVT,1996-01-19 01:00:00,IVT,1996-01-19 01:00:00,0.0,0.0,0.0,4,1,97
IVT,1996-01-19 02:00:00,IVT,1996-01-19 02:00:00,0.0,0.0,0.0,4,2,98
IVT,1996-01-19 03:00:00,IVT,1996-01-19 03:00:00,0.0,0.0,0.0,4,3,99
IVT,1996-01-19 04:00:00,IVT,1996-01-19 04:00:00,0.0,0.0,0.0,4,4,100
IVT,1996-01-19 05:00:00,IVT,1996-01-19 05:00:00,0.0,0.0,0.0,4,5,101
IVT,1996-01-19 06:00:00,IVT,1996-01-19 06:00:00,6.0,0.0,2.7,4,6,102
IVT,1996-01-19 07:00:00,IVT,1996-01-19 07:00:00,3.0,6.0,4.35,4,7,103
IVT,1996-01-19 08:00:00,IVT,1996-01-19 08:00:00,11.0,4.0,6.2,4,8,104
IVT,1996-01-19 09:00:00,IVT,1996-01-19 09:00:00,18.0,12.0,14.016666666666664,4,9,105
IVT,1996-01-19 10:00:00,IVT,1996-01-19 10:00:00,25.0,14.0,20.05,4,10,106
IVT,1996-01-19 11:00:00,IVT,1996-01-19 11:00:00,17.0,20.0,22.333333333333325,4,11,107
IVT,1996-01-19 12:00:00,IVT,1996-01-19 12:00:00,22.0,22.0,21.166666666666664,4,12,108
IVT,1996-01-19 13:00:00,IVT,1996-01-19 13:00:00,18.0,19.0,25.099999999999998,4,13,109
IVT,1996-01-19 14:00:00,IVT,1996-01-19 14:00:00,11.0,16.0,20.466666666666665,4,14,110
IVT,1996-01-19 15:00:00,IVT,1996-01-19 15:00:00,12.0,13.0,16.600000000000005,4,15,111
IVT,1996-01-19 16:00:00,IVT,1996-01-19 16:00:00,6.0,12.0,13.383333333333331,4,16,112
IVT,1996-01-19 17:00:00,IVT,1996-01-19 17:00:00,3.0,11.0,7.916666666666667,4,17,113
IVT,1996-01-19 18:00:00,IVT,1996-01-19 18:00:00,4.0,3.0,3.0666666666666664,4,18,114
IVT,1996-01-19 19:00:00,IVT,1996-01-19 19:00:00,1.0,4.0,2.083333333333333,4,19,115
IVT,1996-01-19 20:00:00,IVT,1996-01-19 20:00:00,3.0,3.0,1.8666666666666667,4,20,116
IVT,1996-01-19 21:00:00,IVT,1996-01-19 21:00:00,0.0,1.0,0.8333333333333334,4,21,117
IVT,1996-01-19 22:00:00,IVT,1996-01-19 22:00:00,1.0,1.0,0.75,4,22,118
IVT,1996-01-19 23:00:00,IVT,1996-01-19 23:00:00,0.0,0.0,0.0,4,23,119
IVT,1996-01-20 00:00:00,IVT,1996-01-20 00:00:00,0.0,0.0,0.0,5,0,120
IVT,1996-01-20 01:00:00,IVT,1996-01-20 01:00:00,0.0,0.0,0.0,5,1,121
IVT,1996-01-20 02:00:00,IVT,1996-01-20 02:00:00,0.0,0.0,0.0,5,2,122
IVT,1996-01-20 03:00:00,IVT,1996-01-20 03:00:00,0.0,0.0,0.0,5,3,123
IVT,1996-01-20 04:00:00,IVT,1996-01-20 04:00:00,0.0,0.0,0.0,5,4,124
IVT,1996-01-20 05:00:00,IVT,1996-01-20 05:00:00,0.0,0.0,0.0,5,5,125
IVT,1996-01-20 06:00:00,IVT,1996-01-20 06:00:00,1.0,0.0,0.03333333333333333,5,6,126
IVT,1996-01-20 07:00:00,IVT,1996-01-20 07:00:00,5.0,3.0,2.683333333333333,5,7,127
IVT,1996-01-20 08:00:00,IVT,1996-01-20 08:00:00,3.0,3.0,2.7333333333333334,5,8,128
IVT,1996-01-20 09:00:00,IVT,1996-01-20 09:00:00,2.0,2.0,2.5833333333333335,5,9,129
IVT,1996-01-20 10:00:00,IVT,1996-01-20 10:00:00,7.0,4.0,4.033333333333333,5,10,130
IVT,1996-01-20 11:00:00,IVT,1996-01-20 11:00:00,3.0,3.0,6.950000000000001,5,11,131
IVT,1996-01-20 12:00:00,IVT,1996-01-20 12:00:00,6.0,6.0,6.366666666666667,5,12,132
IVT,1996-01-20 13:00:00,IVT,1996-01-20 13:00:00,2.0,7.0,2.65,5,13,133
IVT,1996-01-20 14:00:00,IVT,1996-01-20 14:00:00,1.0,1.0,1.9833333333333334,5,14,134
IVT,1996-01-20 15:00:00,IVT,1996-01-20 15:00:00,0.0,1.0,0.25,5,15,135
IVT,1996-01-20 16:00:00,IVT,1996-01-20 16:00:00,0.0,0.0,0.0,5,16,136
IVT,1996-01-20 17:00:00,IVT,1996-01-20 17:00:00,0.0,0.0,0.0,5,17,137
IVT,1996-01-20 18:00:00,IVT,1996-01-20 18:00:00,0.0,0.0,0.0,5,18,138
IVT,1996-01-20 19:00:00,IVT,1996-01-20 19:00:00,0.0,0.0,0.0,5,19,139
IVT,1996-01-20 20:00:00,IVT,1996-01-20 20:00:00,1.0,0.0,0.7666666666666667,5,20,140
IVT,1996-01-20 21:00:00,IVT,1996-01-20 21:00:00,0.0,1.0,0.08333333333333333,5,21,141
IVT,1996-01-20 22:00:00,IVT,1996-01-20 22:00:00,0.0,0.0,0.0,5,22,142
IVT,1996-01-20 23:00:00,IVT,1996-01-20 23:00:00,0.0,0.0,0.0,5,23,143
IVT,1996-01-21 00:00:00,IVT,1996-01-21 00:00:00,0.0,0.0,0.0,6,0,144
IVT,1996-01-21 01:00:00,IVT,1996-01-21 01:00:00,0.0,0.0,0.0,6,1,145
IVT,1996-01-21 02:00:00,IVT,1996-01-21 02:00:00,0.0,0.0,0.0,6,2,146
IVT,1996-01-21 03:00:00,IVT,1996-01-21 03:00:00,1.0,0.0,0.23333333333333334,6,3,147
IVT,1996-01-21 04:00:00,IVT,1996-01-21 04:00:00,0.0,1.0,0.5,6,4,148
IVT,1996-01-21 05:00:00,IVT,1996-01-21 05:00:00,0.0,0.0,0.0,6,5,149
IVT,1996-01-21 06:00:00,IVT,1996-01-21 06:00:00,0.0,0.0,0.0,6,6,150
IVT,1996-01-21 07:00:00,IVT,1996-01-21 07:00:00,2.0,0.0,0.8,6,7,151
IVT,1996-01-21 08:00:00,IVT,1996-01-21 08:00:00,0.0,2.0,0.5,6,8,152
IVT,1996-01-21 09:00:00,IVT,1996-01-21 09:00:00,1.0,0.0,0.21666666666666667,6,9,153
IVT,1996-01-21 10:00:00,IVT,1996-01-21 10:00:00,0.0,1.0,0.75,6,10,154
IVT,1996-01-21 11:00:00,IVT,1996-01-21 11:00:00,0.0,0.0,0.0,6,11,155
IVT,1996-01-21 12:00:00,IVT,1996-01-21 12:00:00,1.0,0.0,0.05,6,12,156
IVT,1996-01-21 13:00:00,IVT,1996-01-21 13:00:00,2.0,1.0,1.65,6,13,157
IVT,1996-01-21 14:00:00,IVT,1996-01-21 14:00:00,0.0,2.0,0.6666666666666667,6,14,158
IVT,1996-01-21 15:00:00,IVT,1996-01-21 15:00:00,0.0,0.0,0.0,6,15,159
IVT,1996-01-21 16:00:00,IVT,1996-01-21 16:00:00,0.0,0.0,0.0,6,16,160
IVT,1996-01-21 17:00:00,IVT,1996-01-21 17:00:00,0.0,0.0,0.0,6,17,161
IVT,1996-01-21 18:00:00,IVT,1996-01-21 18:00:00,1.0,0.0,0.2,6,18,162
IVT,1996-01-21 19:00:00,IVT,1996-01-21 19:00:00,2.0,1.0,1.2833333333333332,6,19,163
IVT,1996-01-21 20:00:00,IVT,1996-01-21 20:00:00,0.0,2.0,1.0,6,20,164
IVT,1996-01-21 21:00:00,IVT,1996-01-21 21:00:00,1.0,0.0,0.2833333333333333,6,21,165
IVT,1996-01-21 22:00:00,IVT,1996-01-21 22:00:00,0.0,1.0,0.5,6,22,166
IVT,1996-01-21 23:00:00,IVT,1996-01-21 23:00:00,0.0,0.0,0.0,6,23,167
IVT,1996-01-22 00:00:00,IVT,1996-01-22 00:00:00,1.0,0.0,0.6,0,0,0
IVT,1996-01-22 01:00:00,IVT,1996-01-22 01:00:00,0.0,1.0,0.5,0,1,1
IVT,1996-01-22 02:00:00,IVT,1996-01-22 02:00:00,0.0,0.0,0.0,0,2,2
IVT,1996-01-22 03:00:00,IVT,1996-01-22 03:00:00,0.0,0.0,0.0,0,3,3
IVT,1996-01-22 04:00:00,IVT,1996-01-22 04:00:00,0.0,0.0,0.0,0,4,4
IVT,1996-01-22 05:00:00,IVT,1996-01-22 05:00:00,1.0,0.0,0.016666666666666666,0,5,5
IVT,1996-01-22 06:00:00,IVT,1996-01-22 06:00:00,7.0,0.0,5.183333333333333,0,6,6
IVT,1996-01-22 07:00:00,IVT,1996-01-22 07:00:00,4.0,6.0,7.033333333333332,0,7,7
IVT,1996-01-22 08:00:00,IVT,1996-01-22 08:00:00,13.0,8.0,10.58333333333333,0,8,8
IVT,1996-01-22 09:00:00,IVT,1996-01-22 09:00:00,20.0,13.0,15.899999999999999,0,9,9
IVT,1996-01-22 10:00:00,IVT,1996-01-22 10:00:00,21.0,18.0,20.733333333333338,0,10,10
IVT,1996-01-22 11:00:00,IVT,1996-01-22 11:00:00,16.0,22.0,16.816666666666666,0,11,11
IVT,1996-01-22 12:00:00,IVT,1996-01-22 12:00:00,16.0,11.0,19.483333333333338,0,12,12
IVT,1996-01-22 13:00:00,IVT,1996-01-22 13:00:00,22.0,15.0,20.866666666666667,0,13,13
IVT,1996-01-22 14:00:00,IVT,1996-01-22 14:00:00,22.0,20.0,30.316666666666666,0,14,14
IVT,1996-01-22 15:00:00,IVT,1996-01-22 15:00:00,14.0,24.0,24.15,0,15,15
IVT,1996-01-22 16:00:00,IVT,1996-01-22 16:00:00,10.0,12.0,17.2,0,16,16
IVT,1996-01-22 17:00:00,IVT,1996-01-22 17:00:00,11.0,16.0,14.349999999999998,0,17,17
IVT,1996-01-22 18:00:00,IVT,1996-01-22 18:00:00,5.0,9.0,10.799999999999999,0,18,18
IVT,1996-01-22 19:00:00,IVT,1996-01-22 19:00:00,3.0,8.0,5.166666666666667,0,19,19
IVT,1996-01-22 20:00:00,IVT,1996-01-22 20:00:00,0.0,3.0,2.0,0,20,20
IVT,1996-01-22 21:00:00,IVT,1996-01-22 21:00:00,1.0,0.0,0.15,0,21,21
IVT,1996-01-22 22:00:00,IVT,1996-01-22 22:00:00,0.0,1.0,0.6666666666666666,0,22,22
IVT,1996-01-22 23:00:00,IVT,1996-01-22 23:00:00,1.0,0.0,0.4166666666666667,0,23,23
IVT,1996-01-23 00:00:00,IVT,1996-01-23 00:00:00,0.0,1.0,0.5833333333333334,1,0,24
IVT,1996-01-23 01:00:00,IVT,1996-01-23 01:00:00,0.0,0.0,0.0,1,1,25
IVT,1996-01-23 02:00:00,IVT,1996-01-23 02:00:00,0.0,0.0,0.0,1,2,26
IVT,1996-01-23 03:00:00,IVT,1996-01-23 03:00:00,0.0,0.0,0.0,1,3,27
IVT,1996-01-23 04:00:00,IVT,1996-01-23 04:00:00,0.0,0.0,0.0,1,4,28
IVT,1996-01-23 05:00:00,IVT,1996-01-23 05:00:00,0.0,0.0,0.0,1,5,29
IVT,1996-01-23 06:00:00,IVT,1996-01-23 06:00:00,0.0,0.0,0.0,1,6,30
IVT,1996-01-23 07:00:00,IVT,1996-01-23 07:00:00,10.0,0.0,4.283333333333333,1,7,31
IVT,1996-01-23 08:00:00,IVT,1996-01-23 08:00:00,3.0,8.0,7.933333333333334,1,8,32
IVT,1996-01-23 09:00:00,IVT,1996-01-23 09:00:00,11.0,6.0,7.866666666666665,1,9,33
IVT,1996-01-23 10:00:00,IVT,1996-01-23 10:00:00,16.0,10.0,16.616666666666667,1,10,34
IVT,1996-01-23 11:00:00,IVT,1996-01-23 11:00:00,16.0,15.0,16.916666666666664,1,11,35
IVT,1996-01-23 12:00:00,IVT,1996-01-23 12:00:00,15.0,12.0,17.35,1,12,36
IVT,1996-01-23 13:00:00,IVT,1996-01-23 13:00:00,16.0,17.0,19.083333333333332,1,13,37
IVT,1996-01-23 14:00:00,IVT,1996-01-23 14:00:00,14.0,14.0,18.633333333333326,1,14,38
IVT,1996-01-23 15:00:00,IVT,1996-01-23 15:00:00,11.0,13.0,16.566666666666663,1,15,39
IVT,1996-01-23 16:00:00,IVT,1996-01-23 16:00:00,11.0,12.0,16.016666666666666,1,16,40
IVT,1996-01-23 17:00:00,IVT,1996-01-23 17:00:00,9.0,15.0,11.683333333333335,1,17,41
IVT,1996-01-23 18:00:00,IVT,1996-01-23 18:00:00,5.0,11.0,7.483333333333333,1,18,42
IVT,1996-01-23 19:00:00,IVT,1996-01-23 19:00:00,4.0,5.0,3.166666666666667,1,19,43
IVT,1996-01-23 20:00:00,IVT,1996-01-23 20:00:00,0.0,3.0,0.6666666666666667,1,20,44
IVT,1996-01-23 21:00:00,IVT,1996-01-23 21:00:00,1.0,0.0,0.2833333333333333,1,21,45
IVT,1996-01-23 22:00:00,IVT,1996-01-23 22:00:00,0.0,1.0,0.8333333333333334,1,22,46
IVT,1996-01-23 23:00:00,IVT,1996-01-23 23:00:00,0.0,0.0,0.0,1,23,47
IVT,1996-01-24 00:00:00,IVT,1996-01-24 00:00:00,0.0,0.0,0.0,2,0,48
IVT,1996-01-24 01:00:00,IVT,1996-01-24 01:00:00,0.0,0.0,0.0,2,1,49
IVT,1996-01-24 02:00:00,IVT,1996-01-24 02:00:00,0.0,0.0,0.0,2,2,50
IVT,1996-01-24 03:00:00,IVT,1996-01-24 03:00:00,0.0,0.0,0.0,2,3,51
IVT,1996-01-24 04:00:00,IVT,1996-01-24 04:00:00,0.0,0.0,0.0,2,4,52
IVT,1996-01-24 05:00:00,IVT,1996-01-24 05:00:00,0.0,0.0,0.0,2,5,53
IVT,1996-01-24 06:00:00,IVT,1996-01-24 06:00:00,8.0,0.0,4.3999999999999995,2,6,54
IVT,1996-01-24 07:00:00,IVT,1996-01-24 07:00:00,4.0,7.0,7.6000000000000005,2,7,55
IVT,1996-01-24 08:00:00,IVT,1996-01-24 08:00:00,13.0,4.0,7.366666666666666,2,8,56
IVT,1996-01-24 09:00:00,IVT,1996-01-24 09:00:00,19.0,13.0,16.233333333333334,2,9,57
IVT,1996-01-24 10:00:00,IVT,1996-01-24 10:00:00,17.0,20.0,21.883333333333333,2,10,58
IVT,1996-01-24 11:00:00,IVT,1996-01-24 11:00:00,18.0,16.0,17.98333333333333,2,11,59
IVT,1996-01-24 12:00:00,IVT,1996-01-24 12:00:00,13.0,13.0,18.866666666666664,2,12,60
IVT,1996-01-24 13:00:00,IVT,1996-01-24 13:00:00,17.0,19.0,16.85,2,13,61
IVT,1996-01-24 14:00:00,IVT,1996-01-24 14:00:00,12.0,17.0,18.25,2,14,62
IVT,1996-01-24 15:00:00,IVT,1996-01-24 15:00:00,9.0,10.0,12.649999999999999,2,15,63
IVT,1996-01-24 16:00:00,IVT,1996-01-24 16:00:00,4.0,6.0,9.816666666666666,2,16,64
IVT,1996-01-24 17:00:00,IVT,1996-01-24 17:00:00,4.0,8.0,8.7,2,17,65
IVT,1996-01-24 18:00:00,IVT,1996-01-24 18:00:00,2.0,6.0,3.25,2,18,66
IVT,1996-01-24 19:00:00,IVT,1996-01-24 19:00:00,1.0,1.0,1.0,2,19,67
IVT,1996-01-24 20:00:00,IVT,1996-01-24 20:00:00,0.0,1.0,0.4166666666666667,2,20,68
IVT,1996-01-24 21:00:00,IVT,1996-01-24 21:00:00,0.0,0.0,0.0,2,21,69
IVT,1996-01-24 22:00:00,IVT,1996-01-24 22:00:00,0.0,0.0,0.0,2,22,70
IVT,1996-01-24 23:00:00,IVT,1996-01-24 23:00:00,0.0,0.0,0.0,2,23,71
IVT,1996-01-25 00:00:00,IVT,1996-01-25 00:00:00,0.0,0.0,0.0,3,0,72
IVT,1996-01-25 01:00:00,IVT,1996-01-25 01:00:00,0.0,0.0,0.0,3,1,73
IVT,1996-01-25 02:00:00,IVT,1996-01-25 02:00:00,0.0,0.0,0.0,3,2,74
IVT,1996-01-25 03:00:00,IVT,1996-01-25 03:00:00,0.0,0.0,0.0,3,3,75
IVT,1996-01-25 04:00:00,IVT,1996-01-25 04:00:00,0.0,0.0,0.0,3,4,76
IVT,1996-01-25 05:00:00,IVT,1996-01-25 05:00:00,1.0,0.0,0.4,3,5,77
IVT,1996-01-25 06:00:00,IVT,1996-01-25 06:00:00,5.0,0.0,3.8166666666666664,3,6,78
IVT,1996-01-25 07:00:00,IVT,1996-01-25 07:00:00,3.0,5.0,4.966666666666666,3,7,79
IVT,1996-01-25 08:00:00,IVT,1996-01-25 08:00:00,13.0,7.0,7.499999999999999,3,8,80
IVT,1996-01-25 09:00:00,IVT,1996-01-25 09:00:00,18.0,13.0,11.483333333333334,3,9,81
IVT,1996-01-25 10:00:00,IVT,1996-01-25 10:00:00,12.0,10.0,14.350000000000001,3,10,82
IVT,1996-01-25 11:00:00,IVT,1996-01-25 11:00:00,14.0,15.0,19.75,3,11,83
IVT,1996-01-25 12:00:00,IVT,1996-01-25 12:00:00,14.0,17.0,17.749999999999993,3,12,84
IVT,1996-01-25 13:00:00,IVT,1996-01-25 13:00:00,9.0,12.0,11.883333333333331,3,13,85
IVT,1996-01-25 14:00:00,IVT,1996-01-25 14:00:00,12.0,11.0,11.249999999999998,3,14,86
IVT,1996-01-25 15:00:00,IVT,1996-01-25 15:00:00,7.0,10.0,9.216666666666667,3,15,87
IVT,1996-01-25 16:00:00,IVT,1996-01-25 16:00:00,9.0,9.0,9.766666666666666,3,16,88
IVT,1996-01-25 17:00:00,IVT,1996-01-25 17:00:00,7.0,7.0,7.033333333333334,3,17,89
IVT,1996-01-25 18:00:00,IVT,1996-01-25 18:00:00,0.0,7.0,5.083333333333333,3,18,90
IVT,1996-01-25 19:00:00,IVT,1996-01-25 19:00:00,0.0,0.0,1.0,3,19,91
IVT,1996-01-25 20:00:00,IVT,1996-01-25 20:00:00,1.0,1.0,1.1833333333333333,3,20,92
IVT,1996-01-25 21:00:00,IVT,1996-01-25 21:00:00,0.0,1.0,0.16666666666666666,3,21,93
IVT,1996-01-25 22:00:00,IVT,1996-01-25 22:00:00,0.0,0.0,0.0,3,22,94
IVT,1996-01-25 23:00:00,IVT,1996-01-25 23:00:00,0.0,0.0,0.0,3,23,95
IVT,1996-01-26 00:00:00,IVT,1996-01-26 00:00:00,0.0,0.0,0.0,4,0,96
