PatType,TheDateTime,Arrivals,Exits,Occupancy,DayType,TheWeekDay,TheTime,TheDate,UsedIt,deltaArr,deltaExit,deltaOcc
MYE,35137.66667,0,0,0,Weekday,4,0.666666667,35137,-1,0,0,0
MYE,35137.70833,1,0,0.966666667,Weekday,4,0.708333333,35137,-1,0,0,-3.09752E-14
MYE,35137.75,0,1,0.083333333,Weekday,4,0.75,35137,-1,0,0,7.58005E-14
MYE,35137.79167,0,0,0,Weekday,4,0.791666667,35137,-1,0,0,0
MYE,35137.83333,0,0,0,Weekday,4,0.833333333,35137,-1,0,0,0
MYE,35137.875,0,0,0,Weekday,4,0.875,35137,-1,0,0,0
MYE,35137.91667,0,0,0,Weekday,4,0.916666667,35137,-1,0,0,0
MYE,35137.95833,0,0,0,Weekday,4,0.958333333,35137,-1,0,0,0
MYE,35138,0,0,0,Weekday,5,0,35138,-1,0,0,0
MYE,35138.04167,0,0,0,Weekday,5,0.041666667,35138,-1,0,0,0
MYE,35138.08333,0,0,0,Weekday,5,0.083333333,35138,-1,0,0,0
MYE,35138.125,0,0,0,Weekday,5,0.125,35138,-1,0,0,0
MYE,35138.16667,0,0,0,Weekday,5,0.166666667,35138,-1,0,0,0
MYE,35138.20833,2,0,0.883333333,Weekday,5,0.208333333,35138,-1,0,0,-1.06026E-13
MYE,35138.25,6,0,5.566666667,Weekday,5,0.25,35138,-1,0,0,5.06262E-14
MYE,35138.29167,2,7,6.883333333,Weekday,5,0.291666667,35138,-1,0,0,-1.10134E-13
MYE,35138.33333,3,2,3.633333333,Weekday,5,0.333333333,35138,-1,0,1,-1
MYE,35138.375,4,3,5.15,Weekday,5,0.375,35138,-1,0,-1,-8.9706E-14
MYE,35138.41667,3,3,4.966666667,Weekday,5,0.416666667,35138,-1,0,1,-1
MYE,35138.45833,2,4,2.55,Weekday,5,0.458333333,35138,-1,0,-1,-1.803E-13
MYE,35138.5,2,0,4.433333333,Weekday,5,0.5,35138,-1,0,2,-2
MYE,35138.54167,2,4,2.25,Weekday,5,0.541666667,35138,-1,0,-2,2.30038E-13
MYE,35138.58333,1,2,2.35,Weekday,5,0.583333333,35138,-1,0,0,-1.39888E-13
MYE,35138.625,0,2,0.916666667,Weekday,5,0.625,35138,-1,0,0,1.5099E-13
MYE,35138.66667,2,0,1.483333333,Weekday,5,0.666666667,35138,-1,0,0,-1.9984E-14
MYE,35138.70833,0,2,0.75,Weekday,5,0.708333333,35138,-1,0,0,0
MYE,35138.75,0,0,0,Weekday,5,0.75,35138,-1,0,0,0
MYE,35138.79167,1,0,0.283333333,Weekday,5,0.791666667,35138,-1,0,0,2.9976E-14
MYE,35138.83333,0,1,0.5,Weekday,5,0.833333333,35138,-1,0,0,0
MYE,35138.875,0,0,0,Weekday,5,0.875,35138,-1,0,0,0
MYE,35138.91667,0,0,0,Weekday,5,0.916666667,35138,-1,0,0,0
MYE,35138.95833,0,0,0,Weekday,5,0.958333333,35138,-1,0,0,0
MYE,35139,0,0,0,Weekday,6,0,35139,-1,0,0,0
MYE,35139.04167,0,0,0,Weekday,6,0.041666667,35139,-1,0,0,0
MYE,35139.08333,0,0,0,Weekday,6,0.083333333,35139,-1,0,0,0
MYE,35139.125,0,0,0,Weekday,6,0.125,35139,-1,0,0,0
MYE,35139.16667,0,0,0,Weekday,6,0.166666667,35139,-1,0,0,0
MYE,35139.20833,0,0,0,Weekday,6,0.208333333,35139,-1,0,0,0
MYE,35139.25,7,0,3.766666667,Weekday,6,0.25,35139,-1,0,0,-2.20268E-13
MYE,35139.29167,5,0,9.9,Weekday,6,0.291666667,35139,-1,0,2,-2
MYE,35139.33333,3,9,7,Weekday,6,0.333333333,35139,-1,0,-2,-2.30038E-13
MYE,35139.375,7,4,9.2,Weekday,6,0.375,35139,-1,0,0,-2.70006E-13
MYE,35139.41667,3,5,7.116666667,Weekday,6,0.416666667,35139,-1,0,1,-1
MYE,35139.45833,5,4,5.9,Weekday,6,0.458333333,35139,-1,0,-1,1.40332E-13
MYE,35139.5,2,3,7.2,Weekday,6,0.5,35139,-1,0,0,1.803E-13
MYE,35139.54167,2,6,3.75,Weekday,6,0.541666667,35139,-1,0,0,-2.40252E-13
MYE,35139.58333,0,2,2.583333333,Weekday,6,0.583333333,35139,-1,0,0,6.9722E-14
MYE,35139.625,1,1,1.4,Weekday,6,0.625,35139,-1,0,0,-9.01501E-14
MYE,35139.66667,0,1,0.75,Weekday,6,0.666666667,35139,-1,0,0,0
MYE,35139.70833,2,0,1.566666667,Weekday,6,0.708333333,35139,-1,0,1,4.996E-14
MYE,35139.75,0,2,0.666666667,Weekday,6,0.75,35139,-1,0,-1,-7.60503E-14
MYE,35139.79167,0,0,0,Weekday,6,0.791666667,35139,-1,0,0,0
MYE,35139.83333,0,0,0,Weekday,6,0.833333333,35139,-1,0,0,0
MYE,35139.875,0,0,0,Weekday,6,0.875,35139,-1,0,0,0
MYE,35139.91667,0,0,0,Weekday,6,0.916666667,35139,-1,0,0,0
MYE,35139.95833,0,0,0,Weekday,6,0.958333333,35139,-1,0,0,0
MYE,35140,0,0,0,Weekend,7,0,35140,-1,0,0,0
MYE,35140.04167,0,0,0,Weekend,7,0.041666667,35140,-1,0,0,0
MYE,35140.08333,0,0,0,Weekend,7,0.083333333,35140,-1,0,0,0
MYE,35140.125,0,0,0,Weekend,7,0.125,35140,-1,0,0,0
MYE,35140.16667,0,0,0,Weekend,7,0.166666667,35140,-1,0,0,0
MYE,35140.20833,0,0,0,Weekend,7,0.208333333,35140,-1,0,0,0
MYE,35140.25,1,0,0.833333333,Weekend,7,0.25,35140,-1,0,0,7.50511E-14
MYE,35140.29167,0,0,1,Weekend,7,0.291666667,35140,-1,0,1,-1
MYE,35140.33333,0,1,0,Weekend,7,0.333333333,35140,-1,0,-1,0
MYE,35140.375,1,1,0.616666667,Weekend,7,0.375,35140,-1,0,0,1.05027E-13
MYE,35140.41667,0,0,0,Weekend,7,0.416666667,35140,-1,0,0,0
MYE,35140.45833,0,0,0,Weekend,7,0.458333333,35140,-1,0,0,0
MYE,35140.5,0,0,0,Weekend,7,0.5,35140,-1,0,0,0
MYE,35140.54167,0,0,0,Weekend,7,0.541666667,35140,-1,0,0,0
MYE,35140.58333,0,0,0,Weekend,7,0.583333333,35140,-1,0,0,0
MYE,35140.625,0,0,0,Weekend,7,0.625,35140,-1,0,0,0
MYE,35140.66667,0,0,0,Weekend,7,0.666666667,35140,-1,0,0,0
MYE,35140.70833,0,0,0,Weekend,7,0.708333333,35140,-1,0,0,0
MYE,35140.75,0,0,0,Weekend,7,0.75,35140,-1,0,0,0
MYE,35140.79167,0,0,0,Weekend,7,0.791666667,35140,-1,0,0,0
MYE,35140.83333,0,0,0,Weekend,7,0.833333333,35140,-1,0,0,0
MYE,35140.875,0,0,0,Weekend,7,0.875,35140,-1,0,0,0
MYE,35140.91667,0,0,0,Weekend,7,0.916666667,35140,-1,0,0,0
MYE,35140.95833,0,0,0,Weekend,7,0.958333333,35140,-1,0,0,0
MYE,35141,0,0,0,Weekend,1,0,35141,-1,0,0,0
MYE,35141.04167,0,0,0,Weekend,1,0.041666667,35141,-1,0,0,0
MYE,35141.08333,0,0,0,Weekend,1,0.083333333,35141,-1,0,0,0
MYE,35141.125,0,0,0,Weekend,1,0.125,35141,-1,0,0,0
MYE,35141.16667,0,0,0,Weekend,1,0.166666667,35141,-1,0,0,0
MYE,35141.20833,0,0,0,Weekend,1,0.208333333,35141,-1,0,0,0
MYE,35141.25,0,0,0,Weekend,1,0.25,35141,-1,0,0,0
MYE,35141.29167,0,0,0,Weekend,1,0.291666667,35141,-1,0,0,0
MYE,35141.33333,0,0,0,Weekend,1,0.333333333,35141,-1,0,0,0
MYE,35141.375,1,0,0.65,Weekend,1,0.375,35141,-1,0,0,-9.09273E-14
MYE,35141.41667,0,1,0.583333333,Weekend,1,0.416666667,35141,-1,0,0,7.50511E-14
MYE,35141.45833,0,0,0,Weekend,1,0.458333333,35141,-1,0,0,0
MYE,35141.5,0,0,0,Weekend,1,0.5,35141,-1,0,0,0
MYE,35141.54167,0,0,0,Weekend,1,0.541666667,35141,-1,0,0,0
MYE,35141.58333,0,0,0,Weekend,1,0.583333333,35141,-1,0,0,0
MYE,35141.625,0,0,0,Weekend,1,0.625,35141,-1,0,0,0
MYE,35141.66667,0,0,0,Weekend,1,0.666666667,35141,-1,0,0,0
MYE,35141.70833,0,0,0,Weekend,1,0.708333333,35141,-1,0,0,0
MYE,35141.75,0,0,0,Weekend,1,0.75,35141,-1,0,0,0
MYE,35141.79167,0,0,0,Weekend,1,0.791666667,35141,-1,0,0,0
MYE,35141.83333,0,0,0,Weekend,1,0.833333333,35141,-1,0,0,0
MYE,35141.875,0,0,0,Weekend,1,0.875,35141,-1,0,0,0
MYE,35141.91667,0,0,0,Weekend,1,0.916666667,35141,-1,0,0,0
MYE,35141.95833,0,0,0,Weekend,1,0.958333333,35141,-1,0,0,0
MYE,35142,0,0,0,Weekday,2,0,35142,-1,0,0,0
MYE,35142.04167,0,0,0,Weekday,2,0.041666667,35142,-1,0,0,0
MYE,35142.08333,0,0,0,Weekday,2,0.083333333,35142,-1,0,0,0
MYE,35142.125,0,0,0,Weekday,2,0.125,35142,-1,0,0,0
MYE,35142.16667,0,0,0,Weekday,2,0.166666667,35142,-1,0,0,0
MYE,35142.20833,2,0,0.833333333,Weekday,2,0.208333333,35142,-1,0,0,7.50511E-14
MYE,35142.25,6,0,5.633333333,Weekday,2,0.25,35142,-1,1,0,1
MYE,35142.29167,6,6,9.566666667,Weekday,2,0.291666667,35142,-1,-1,2,-2
MYE,35142.33333,3,6,5.6,Weekday,2,0.333333333,35142,-1,0,-2,-1.40332E-13
MYE,35142.375,5,2,6.833333333,Weekday,2,0.375,35142,-1,0,1,-1
MYE,35142.41667,3,6,5.716666667,Weekday,2,0.416666667,35142,-1,0,-1,-2.60236E-13
MYE,35142.45833,4,4,5.05,Weekday,2,0.458333333,35142,-1,0,0,4.9738E-14
MYE,35142.5,3,3,6.35,Weekday,2,0.5,35142,-1,0,0,-1.40332E-13
MYE,35142.54167,2,5,4.233333333,Weekday,2,0.541666667,35142,-1,0,0,-2.50466E-13
MYE,35142.58333,1,1,1.6,Weekday,2,0.583333333,35142,-1,0,0,9.01501E-14
MYE,35142.625,1,2,1.566666667,Weekday,2,0.625,35142,-1,0,0,4.996E-14
MYE,35142.66667,1,0,1.6,Weekday,2,0.666666667,35142,-1,0,1,-1
MYE,35142.70833,0,2,0.583333333,Weekday,2,0.708333333,35142,-1,0,-1,7.50511E-14
MYE,35142.75,0,0,0,Weekday,2,0.75,35142,-1,0,0,0
MYE,35142.79167,0,0,0,Weekday,2,0.791666667,35142,-1,0,0,0
MYE,35142.83333,0,0,0,Weekday,2,0.833333333,35142,-1,0,0,0
MYE,35142.875,0,0,0,Weekday,2,0.875,35142,-1,0,0,0
MYE,35142.91667,0,0,0,Weekday,2,0.916666667,35142,-1,0,0,0
MYE,35142.95833,0,0,0,Weekday,2,0.958333333,35142,-1,0,0,0
MYE,35143,0,0,0,Weekday,3,0,35143,-1,0,0,0
MYE,35143.04167,0,0,0,Weekday,3,0.041666667,35143,-1,0,0,0
MYE,35143.08333,0,0,0,Weekday,3,0.083333333,35143,-1,0,0,0
MYE,35143.125,0,0,0,Weekday,3,0.125,35143,-1,0,0,0
MYE,35143.16667,0,0,0,Weekday,3,0.166666667,35143,-1,0,0,0
MYE,35143.20833,0,0,0,Weekday,3,0.208333333,35143,-1,0,0,0
MYE,35143.25,4,0,0.85,Weekday,3,0.25,35143,-1,0,0,9.09273E-14
MYE,35143.29167,5,0,6.233333333,Weekday,3,0.291666667,35143,-1,0,0,-2.04281E-14
MYE,35143.33333,0,6,6.083333333,Weekday,3,0.333333333,35143,-1,1,1,-1.49214E-13
MYE,35143.375,5,3,4.283333333,Weekday,3,0.375,35143,-1,-1,-1,2.93099E-14
MYE,35143.41667,3,2,5.066666667,Weekday,3,0.416666667,35143,-1,0,0,5.06262E-14
MYE,35143.45833,3,3,5.65,Weekday,3,0.458333333,35143,-1,0,0,-8.9706E-14
MYE,35143.5,3,4,4.25,Weekday,3,0.5,35143,-1,0,0,-2.30038E-13
MYE,35143.54167,3,3,4.466666667,Weekday,3,0.541666667,35143,-1,0,0,-3.9968E-14
MYE,35143.58333,2,4,2.95,Weekday,3,0.583333333,35143,-1,0,0,1.70086E-13
MYE,35143.625,0,1,2.916666667,Weekday,3,0.625,35143,-1,0,0,-7.99361E-14
MYE,35143.66667,1,2,1.133333333,Weekday,3,0.666666667,35143,-1,0,0,-1.10134E-13
MYE,35143.70833,0,1,0.083333333,Weekday,3,0.708333333,35143,-1,0,0,7.58005E-14
MYE,35143.75,1,0,0.083333333,Weekday,3,0.75,35143,-1,0,0,7.58005E-14
MYE,35143.79167,0,1,0.833333333,Weekday,3,0.791666667,35143,-1,0,0,7.50511E-14
MYE,35143.83333,0,0,0,Weekday,3,0.833333333,35143,-1,0,0,0
MYE,35143.875,0,0,0,Weekday,3,0.875,35143,-1,0,0,0
MYE,35143.91667,0,0,0,Weekday,3,0.916666667,35143,-1,0,0,0
MYE,35143.95833,0,0,0,Weekday,3,0.958333333,35143,-1,0,0,0
MYE,35144,0,0,0,Weekday,4,0,35144,-1,0,0,0
MYE,35144.04167,0,0,0,Weekday,4,0.041666667,35144,-1,0,0,0
MYE,35144.08333,0,0,0,Weekday,4,0.083333333,35144,-1,0,0,0
MYE,35144.125,0,0,0,Weekday,4,0.125,35144,-1,0,0,0
MYE,35144.16667,0,0,0,Weekday,4,0.166666667,35144,-1,0,0,0
MYE,35144.20833,3,0,1.65,Weekday,4,0.208333333,35144,-1,0,0,1.39888E-13
MYE,35144.25,4,0,4.916666667,Weekday,4,0.25,35144,-1,0,0,1.39444E-13
MYE,35144.29167,5,5,8.616666667,Weekday,4,0.291666667,35144,-1,0,1,-1
MYE,35144.33333,2,5,3.75,Weekday,4,0.333333333,35144,-1,0,-1,0
MYE,35144.375,1,2,3.966666667,Weekday,4,0.375,35144,-1,0,0,1.9007E-13
MYE,35144.41667,2,3,2.166666667,Weekday,4,0.416666667,35144,-1,0,0,-7.99361E-14
MYE,35144.45833,3,0,2.95,Weekday,4,0.458333333,35144,-1,0,1,-1
MYE,35144.5,2,3,4.166666667,Weekday,4,0.5,35144,-1,0,0,-1
MYE,35144.54167,2,4,2.733333333,Weekday,4,0.541666667,35144,-1,0,-1,-2.50022E-13
MYE,35144.58333,2,3,2.216666667,Weekday,4,0.583333333,35144,-1,0,0,-3.9968E-14
MYE,35144.625,0,1,0.833333333,Weekday,4,0.625,35144,-1,0,0,7.50511E-14
MYE,35144.66667,0,0,0,Weekday,4,0.666666667,35144,-1,0,0,0
MYE,35144.70833,0,0,0,Weekday,4,0.708333333,35144,-1,0,0,0
MYE,35144.75,0,0,0,Weekday,4,0.75,35144,-1,0,0,0
MYE,35144.79167,0,0,0,Weekday,4,0.791666667,35144,-1,0,0,0
MYE,35144.83333,0,0,0,Weekday,4,0.833333333,35144,-1,0,0,0
MYE,35144.875,1,0,0.8,Weekday,4,0.875,35144,-1,0,0,4.50751E-14
MYE,35144.91667,0,1,0.166666667,Weekday,4,0.916666667,35144,-1,0,0,-7.60225E-14
MYE,35144.95833,1,1,0.7,Weekday,4,0.958333333,35144,-1,0,0,-4.50751E-14
MYE,35145,0,0,0,Weekday,5,0,35145,-1,0,0,0
MYE,35145.04167,0,0,0,Weekday,5,0.041666667,35145,-1,0,0,0
MYE,35145.08333,0,0,0,Weekday,5,0.083333333,35145,-1,0,0,0
MYE,35145.125,0,0,0,Weekday,5,0.125,35145,-1,0,0,0
MYE,35145.16667,0,0,0,Weekday,5,0.166666667,35145,-1,0,0,0
MYE,35145.20833,2,0,0.2,Weekday,5,0.208333333,35145,-1,0,0,1.82021E-13
MYE,35145.25,8,0,5.183333333,Weekday,5,0.25,35145,-1,0,0,3.8991E-13
MYE,35145.29167,1,7,8.266666667,Weekday,5,0.291666667,35145,-1,0,0,1.06581E-14
MYE,35145.33333,4,3,4.716666667,Weekday,5,0.333333333,35145,-1,0,0,-3.9968E-14
MYE,35145.375,5,3,6.5,Weekday,5,0.375,35145,-1,0,1,-1
MYE,35145.41667,3,4,6.6,Weekday,5,0.416666667,35145,-1,0,-1,-1.40332E-13
MYE,35145.45833,1,4,3.683333333,Weekday,5,0.458333333,35145,-1,0,0,-5.9952E-14
MYE,35145.5,0,2,1.833333333,Weekday,5,0.5,35145,-1,0,0,6.99441E-14
MYE,35145.54167,1,1,0.65,Weekday,5,0.541666667,35145,-1,0,0,1.35003E-13
MYE,35145.58333,1,1,1.116666667,Weekday,5,0.583333333,35145,-1,0,0,1.00142E-13
MYE,35145.625,0,1,0.416666667,Weekday,5,0.625,35145,-1,0,0,-7.59948E-14
MYE,35145.66667,0,0,0,Weekday,5,0.666666667,35145,-1,0,0,0
MYE,35145.70833,0,0,0,Weekday,5,0.708333333,35145,-1,0,0,0
MYE,35145.75,0,0,0,Weekday,5,0.75,35145,-1,0,0,0
MYE,35145.79167,0,0,0,Weekday,5,0.791666667,35145,-1,0,0,0
MYE,35145.83333,0,0,0,Weekday,5,0.833333333,35145,-1,0,0,0
MYE,35145.875,0,0,0,Weekday,5,0.875,35145,-1,0,0,0
MYE,35145.91667,0,0,0,Weekday,5,0.916666667,35145,-1,0,0,0
MYE,35145.95833,0,0,0,Weekday,5,0.958333333,35145,-1,0,0,0
MYE,35146,0,0,0,Weekday,6,0,35146,-1,0,0,0
MYE,35146.04167,0,0,0,Weekday,6,0.041666667,35146,-1,0,0,0
MYE,35146.08333,0,0,0,Weekday,6,0.083333333,35146,-1,0,0,0
MYE,35146.125,0,0,0,Weekday,6,0.125,35146,-1,0,0,0
MYE,35146.16667,0,0,0,Weekday,6,0.166666667,35146,-1,0,0,0
MYE,35146.20833,1,0,0.066666667,Weekday,6,0.208333333,35146,-1,0,0,6.05904E-14
MYE,35146.25,4,0,2.3,Weekday,6,0.25,35146,-1,0,0,-1.803E-13
MYE,35146.29167,4,2,7.233333333,Weekday,6,0.291666667,35146,-1,0,0,-2.04281E-14
MYE,35146.33333,5,6,5.733333333,Weekday,6,0.333333333,35146,-1,0,0,-2.04281E-14
MYE,35146.375,4,5,6.45,Weekday,6,0.375,35146,-1,0,0,-2.79776E-13
MYE,35146.41667,2,3,4.583333333,Weekday,6,0.416666667,35146,-1,0,0,7.01661E-14
MYE,35146.45833,5,2,6.05,Weekday,6,0.458333333,35146,-1,0,1,-1
MYE,35146.5,3,5,4.35,Weekday,6,0.5,35146,-1,0,1,-2
MYE,35146.54167,1,4,2.55,Weekday,6,0.541666667,35146,-1,0,-1,-1
MYE,35146.58333,1,2,1.816666667,Weekday,6,0.583333333,35146,-1,0,-1,-1.70086E-13
MYE,35146.625,0,0,1,Weekday,6,0.625,35146,-1,0,1,-1
MYE,35146.66667,0,1,0,Weekday,6,0.666666667,35146,-1,0,-1,0
MYE,35146.70833,0,0,0,Weekday,6,0.708333333,35146,-1,0,0,0
MYE,35146.75,0,0,0,Weekday,6,0.75,35146,-1,0,0,0
MYE,35146.79167,0,0,0,Weekday,6,0.791666667,35146,-1,0,0,0
MYE,35146.83333,0,0,0,Weekday,6,0.833333333,35146,-1,0,0,0
MYE,35146.875,0,0,0,Weekday,6,0.875,35146,-1,0,0,0
MYE,35146.91667,0,0,0,Weekday,6,0.916666667,35146,-1,0,0,0
MYE,35146.95833,0,0,0,Weekday,6,0.958333333,35146,-1,0,0,0
MYE,35147,0,0,0,Weekend,7,0,35147,-1,0,0,0
MYE,35147.04167,0,0,0,Weekend,7,0.041666667,35147,-1,0,0,0
MYE,35147.08333,0,0,0,Weekend,7,0.083333333,35147,-1,0,0,0
MYE,35147.125,0,0,0,Weekend,7,0.125,35147,-1,0,0,0
MYE,35147.16667,0,0,0,Weekend,7,0.166666667,35147,-1,0,0,0
MYE,35147.20833,0,0,0,Weekend,7,0.208333333,35147,-1,0,0,0
MYE,35147.25,0,0,0,Weekend,7,0.25,35147,-1,0,0,0
MYE,35147.29167,1,0,0.783333333,Weekend,7,0.291666667,35147,-1,0,0,2.9976E-14
MYE,35147.33333,1,1,0.7,Weekend,7,0.333333333,35147,-1,0,0,-4.50751E-14
MYE,35147.375,0,0,1,Weekend,7,0.375,35147,-1,0,0,0
MYE,35147.41667,0,1,0.25,Weekend,7,0.416666667,35147,-1,0,0,0
MYE,35147.45833,1,0,0.6,Weekend,7,0.458333333,35147,-1,0,0,9.09273E-14
MYE,35147.5,0,1,0.666666667,Weekend,7,0.5,35147,-1,0,0,-7.60503E-14
MYE,35147.54167,0,0,0,Weekend,7,0.541666667,35147,-1,0,0,0
MYE,35147.58333,0,0,0,Weekend,7,0.583333333,35147,-1,0,0,0
MYE,35147.625,0,0,0,Weekend,7,0.625,35147,-1,0,0,0
MYE,35147.66667,0,0,0,Weekend,7,0.666666667,35147,-1,0,0,0
MYE,35147.70833,0,0,0,Weekend,7,0.708333333,35147,-1,0,0,0
MYE,35147.75,0,0,0,Weekend,7,0.75,35147,-1,0,0,0
MYE,35147.79167,0,0,0,Weekend,7,0.791666667,35147,-1,0,0,0
MYE,35147.83333,0,0,0,Weekend,7,0.833333333,35147,-1,0,0,0
MYE,35147.875,0,0,0,Weekend,7,0.875,35147,-1,0,0,0
MYE,35147.91667,0,0,0,Weekend,7,0.916666667,35147,-1,0,0,0
MYE,35147.95833,0,0,0,Weekend,7,0.958333333,35147,-1,0,0,0
MYE,35148,0,0,0,Weekend,1,0,35148,-1,0,0,0
MYE,35148.04167,0,0,0,Weekend,1,0.041666667,35148,-1,0,0,0
MYE,35148.08333,0,0,0,Weekend,1,0.083333333,35148,-1,0,0,0
MYE,35148.125,0,0,0,Weekend,1,0.125,35148,-1,0,0,0
MYE,35148.16667,0,0,0,Weekend,1,0.166666667,35148,-1,0,0,0
MYE,35148.20833,0,0,0,Weekend,1,0.208333333,35148,-1,0,0,0
MYE,35148.25,0,0,0,Weekend,1,0.25,35148,-1,0,0,0
MYE,35148.29167,1,0,0.266666667,Weekend,1,0.291666667,35148,-1,0,0,1.39888E-14
MYE,35148.33333,0,1,0.583333333,Weekend,1,0.333333333,35148,-1,0,0,7.50511E-14
MYE,35148.375,0,0,0,Weekend,1,0.375,35148,-1,0,0,0
MYE,35148.41667,0,0,0,Weekend,1,0.416666667,35148,-1,0,0,0
MYE,35148.45833,1,0,0.783333333,Weekend,1,0.458333333,35148,-1,0,0,2.9976E-14
MYE,35148.5,0,1,0.416666667,Weekend,1,0.5,35148,-1,0,0,-7.59948E-14
MYE,35148.54167,0,0,0,Weekend,1,0.541666667,35148,-1,0,0,0
MYE,35148.58333,0,0,0,Weekend,1,0.583333333,35148,-1,0,0,0
MYE,35148.625,0,0,0,Weekend,1,0.625,35148,-1,0,0,0
MYE,35148.66667,0,0,0,Weekend,1,0.666666667,35148,-1,0,0,0
MYE,35148.70833,0,0,0,Weekend,1,0.708333333,35148,-1,0,0,0
MYE,35148.75,0,0,0,Weekend,1,0.75,35148,-1,0,0,0
MYE,35148.79167,0,0,0,Weekend,1,0.791666667,35148,-1,0,0,0
MYE,35148.83333,0,0,0,Weekend,1,0.833333333,35148,-1,0,0,0
MYE,35148.875,0,0,0,Weekend,1,0.875,35148,-1,0,0,0
MYE,35148.91667,0,0,0,Weekend,1,0.916666667,35148,-1,0,0,0
MYE,35148.95833,0,0,0,Weekend,1,0.958333333,35148,-1,0,0,0
MYE,35149,0,0,0,Weekday,2,0,35149,-1,0,0,0
MYE,35149.04167,0,0,0,Weekday,2,0.041666667,35149,-1,0,0,0
MYE,35149.08333,0,0,0,Weekday,2,0.083333333,35149,-1,0,0,0
MYE,35149.125,0,0,0,Weekday,2,0.125,35149,-1,0,0,0
MYE,35149.16667,0,0,0,Weekday,2,0.166666667,35149,-1,0,0,0
MYE,35149.20833,4,0,1.3,Weekday,2,0.208333333,35149,-1,0,0,2.70006E-13
MYE,35149.25,6,0,7.083333333,Weekday,2,0.25,35149,-1,0,0,7.01661E-14
MYE,35149.29167,3,7,9.116666667,Weekday,2,0.291666667,35149,-1,0,1,-1
MYE,35149.33333,3,4,5.133333333,Weekday,2,0.333333333,35149,-1,0,0,-1
MYE,35149.375,3,3,3.6,Weekday,2,0.375,35149,-1,0,-1,9.01501E-14
MYE,35149.41667,3,4,5.183333333,Weekday,2,0.416666667,35149,-1,0,1,-1
MYE,35149.45833,3,3,3.983333333,Weekday,2,0.458333333,35149,-1,0,-1,-1.9984E-14
MYE,35149.5,4,4,3.933333333,Weekday,2,0.5,35149,-1,0,0,1.59872E-13
MYE,35149.54167,0,2,3.083333333,Weekday,2,0.541666667,35149,-1,0,0,-1.50102E-13
MYE,35149.58333,1,2,1.366666667,Weekday,2,0.583333333,35149,-1,0,0,1.00142E-13
MYE,35149.625,1,1,0.616666667,Weekday,2,0.625,35149,-1,0,0,1.05027E-13
MYE,35149.66667,0,1,0.583333333,Weekday,2,0.666666667,35149,-1,0,0,7.50511E-14
MYE,35149.70833,0,0,0,Weekday,2,0.708333333,35149,-1,0,0,0
MYE,35149.75,0,0,0,Weekday,2,0.75,35149,-1,0,0,0
MYE,35149.79167,0,0,0,Weekday,2,0.791666667,35149,-1,0,0,0
MYE,35149.83333,0,0,0,Weekday,2,0.833333333,35149,-1,0,0,0
MYE,35149.875,0,0,0,Weekday,2,0.875,35149,-1,0,0,0
MYE,35149.91667,0,0,0,Weekday,2,0.916666667,35149,-1,0,0,0
MYE,35149.95833,0,0,0,Weekday,2,0.958333333,35149,-1,0,0,0
MYE,35150,0,0,0,Weekday,3,0,35150,-1,0,0,0
MYE,35150.04167,0,0,0,Weekday,3,0.041666667,35150,-1,0,0,0
MYE,35150.08333,0,0,0,Weekday,3,0.083333333,35150,-1,0,0,0
MYE,35150.125,0,0,0,Weekday,3,0.125,35150,-1,0,0,0
MYE,35150.16667,0,0,0,Weekday,3,0.166666667,35150,-1,0,0,0
MYE,35150.20833,0,0,0,Weekday,3,0.208333333,35150,-1,0,0,0
MYE,35150.25,1,0,0.55,Weekday,3,0.25,35150,-1,0,0,4.50751E-14
MYE,35150.29167,8,0,6.2,Weekday,3,0.291666667,35150,-1,0,0,4.00568E-13
MYE,35150.33333,4,8,7.383333333,Weekday,3,0.333333333,35150,-1,0,1,-1
MYE,35150.375,6,3,5.766666667,Weekday,3,0.375,35150,-1,0,-1,-2.1938E-13
MYE,35150.41667,3,6,6.233333333,Weekday,3,0.416666667,35150,-1,0,1,-1
MYE,35150.45833,3,4,5.55,Weekday,3,0.458333333,35150,-1,0,-1,2.70006E-13
MYE,35150.5,2,3,2.616666667,Weekday,3,0.5,35150,-1,0,0,3.29958E-13
MYE,35150.54167,3,2,3.9,Weekday,3,0.541666667,35150,-1,0,0,-9.01501E-14
MYE,35150.58333,6,3,5.1,Weekday,3,0.583333333,35150,-1,0,0,-3.606E-13
MYE,35150.625,1,4,6.1,Weekday,3,0.625,35150,-1,0,0,-3.606E-13
MYE,35150.66667,3,4,3.05,Weekday,3,0.666666667,35150,-1,0,0,2.70006E-13
MYE,35150.70833,0,2,2.333333333,Weekday,3,0.708333333,35150,-1,0,0,-1.50102E-13
MYE,35150.75,0,1,0.166666667,Weekday,3,0.75,35150,-1,0,0,1.5099E-13
MYE,35150.79167,0,0,0,Weekday,3,0.791666667,35150,-1,0,0,0
MYE,35150.83333,0,0,0,Weekday,3,0.833333333,35150,-1,0,0,0
MYE,35150.875,0,0,0,Weekday,3,0.875,35150,-1,0,0,0
MYE,35150.91667,0,0,0,Weekday,3,0.916666667,35150,-1,0,0,0
MYE,35150.95833,0,0,0,Weekday,3,0.958333333,35150,-1,0,0,0
MYE,35151,0,0,0,Weekday,4,0,35151,-1,0,0,0
